Tract_ID,fipscode,State,County,Urban_Status,LowFoodAccess,Total_Population,LowAccess_Pop,LowIncome_Pop,LowIncome&_LowAccess_Pop,NoVehicle_HHs,SNAP_HHs,Poverty_Rate,Median_Income,LowAccess_Ratio,LowIncome&_LowAccess_Ratio,Pct_LowIncome_,NoVehicle_HHs_Ratio,SNAP_Participatio_Rate,premature_death,poor_health,low_birthweight,obesity,diabetes,unemployment,child_poverty,income_inequality
4013106600,4013,Arizona,Maricopa County,Urban,NO,3607,926.0,583.0,184.0,188.0,87.0,8.1,141486.0,0.2567230385361796,0.3156089193825043,0.1616301635708344,0.0521208760742999,0.0241197671194898,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013106701,4013,Arizona,Maricopa County,Urban,NO,3961,926.0,2956.0,184.0,495.0,565.0,43.5,31159.0,0.2337793486493309,0.0622462787550744,0.7462761928805857,0.1249684423125473,0.1426407472860388,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013106702,4013,Arizona,Maricopa County,Urban,NO,1213,926.0,493.0,184.0,14.0,37.0,12.1,85357.0,0.763396537510305,0.3732251521298174,0.4064303380049464,0.0115416323165704,0.0305028854080791,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013106703,4013,Arizona,Maricopa County,Urban,NO,2029,926.0,628.0,184.0,54.0,62.0,13.5,95500.0,0.4563824544110399,0.2929936305732484,0.3095120749137506,0.0266140956136027,0.0305569245933957,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013106801,4013,Arizona,Maricopa County,Urban,NO,3941,926.0,3336.0,184.0,383.0,681.0,43.7,24563.0,0.2349657447348388,0.0551558752997601,0.8464856635371734,0.0971834559756407,0.1727987820350165,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013106802,4013,Arizona,Maricopa County,Urban,NO,3248,926.0,1404.0,184.0,234.0,107.0,12.0,58608.0,0.2850985221674877,0.131054131054131,0.4322660098522167,0.0720443349753694,0.0329433497536945,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013106900,4013,Arizona,Maricopa County,Urban,NO,7077,926.0,4524.0,184.0,87.0,572.0,25.4,46414.0,0.1308464038434365,0.0406719717064544,0.6392539211530309,0.0122933446375582,0.0808252084216475,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107000,4013,Arizona,Maricopa County,Urban,NO,7123,926.0,4107.0,184.0,160.0,522.0,19.5,56863.0,0.1300014039028499,0.0448015583150718,0.576582900463288,0.0224624455987645,0.0732837287659693,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107101,4013,Arizona,Maricopa County,Urban,NO,4262,926.0,2499.0,184.0,31.0,363.0,30.3,42679.0,0.2172688878460816,0.0736294517807122,0.5863444392304082,0.0072735804786485,0.0851712810886907,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107102,4013,Arizona,Maricopa County,Urban,NO,5197,926.0,4573.0,184.0,161.0,502.0,38.0,39127.0,0.1781797190686934,0.0402361688169691,0.8799307292668848,0.0309794111987685,0.0965941889551664,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107201,4013,Arizona,Maricopa County,Urban,NO,4301,926.0,1328.0,184.0,97.0,162.0,57.9,27623.0,0.2152987677284352,0.1385542168674698,0.3087654033945594,0.0225528946756568,0.0376656591490351,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107202,4013,Arizona,Maricopa County,Urban,NO,4928,926.0,3944.0,184.0,47.0,321.0,40.6,42212.0,0.1879058441558441,0.0466531440162271,0.8003246753246753,0.0095373376623376,0.065137987012987,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107300,4013,Arizona,Maricopa County,Urban,NO,6202,926.0,4089.0,184.0,131.0,585.0,32.8,26651.0,0.1493066752660432,0.0449987772071411,0.6593034504998387,0.0211222186391486,0.0943244114801677,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107400,4013,Arizona,Maricopa County,Urban,NO,6572,926.0,4047.0,184.0,633.0,870.0,26.1,40812.0,0.1409007912355447,0.0454657771188534,0.6157942787583688,0.0963177115033475,0.1323797930614729,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107500,4013,Arizona,Maricopa County,Urban,NO,3337,926.0,419.0,184.0,77.0,24.0,4.2,158355.0,0.2774947557686544,0.4391408114558472,0.1255618819298771,0.0230746179202876,0.0071920887024273,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107601,4013,Arizona,Maricopa County,Urban,NO,2800,926.0,1514.0,184.0,364.0,288.0,27.7,62880.0,0.3307142857142857,0.1215323645970938,0.5407142857142857,0.13,0.1028571428571428,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107602,4013,Arizona,Maricopa County,Urban,NO,2680,926.0,1100.0,184.0,115.0,151.0,13.5,84375.0,0.3455223880597015,0.1672727272727272,0.4104477611940298,0.042910447761194,0.0563432835820895,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107700,4013,Arizona,Maricopa County,Urban,NO,3797,137.0,940.0,7.0,155.0,185.0,5.8,83654.0,0.036081116671056,0.0074468085106382,0.2475638662101659,0.0408217013431656,0.0487226757966815,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107800,4013,Arizona,Maricopa County,Urban,NO,2408,748.0,221.0,34.0,20.0,11.0,7.6,192850.0,0.3106312292358804,0.1538461538461538,0.0917774086378737,0.0083056478405315,0.0045681063122923,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013107900,4013,Arizona,Maricopa County,Urban,NO,3701,602.0,356.0,56.0,70.0,38.0,2.9,162415.0,0.162658740880843,0.1573033707865168,0.0961902188597676,0.0189138070791677,0.0102674952715482,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108000,4013,Arizona,Maricopa County,Urban,NO,3467,534.0,235.0,62.0,0.0,8.0,4.1,201806.0,0.1540236515719642,0.2638297872340425,0.0677819440438419,0.0,0.002307470435535,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108100,4013,Arizona,Maricopa County,Urban,NO,1850,926.0,213.0,184.0,58.0,0.0,3.1,153000.0,0.5005405405405405,0.863849765258216,0.1151351351351351,0.0313513513513513,0.0,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108200,4013,Arizona,Maricopa County,Urban,NO,3158,926.0,891.0,184.0,52.0,23.0,4.1,77045.0,0.2932235592146928,0.2065095398428731,0.2821405953134895,0.0164661177960734,0.0072830905636478,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108301,4013,Arizona,Maricopa County,Urban,NO,3405,926.0,503.0,184.0,33.0,30.0,8.8,151250.0,0.2719530102790015,0.3658051689860835,0.1477239353891336,0.0096916299559471,0.0088105726872246,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108302,4013,Arizona,Maricopa County,Urban,NO,2700,926.0,612.0,184.0,105.0,52.0,5.6,81736.0,0.3429629629629629,0.3006535947712418,0.2266666666666666,0.0388888888888888,0.0192592592592592,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108400,4013,Arizona,Maricopa County,Urban,NO,4888,926.0,1371.0,184.0,440.0,205.0,15.9,111000.0,0.189443535188216,0.1342086068563092,0.2804828150572831,0.0900163666121112,0.0419394435351882,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108501,4013,Arizona,Maricopa County,Urban,NO,2250,926.0,980.0,184.0,73.0,43.0,13.6,53795.0,0.4115555555555555,0.1877551020408163,0.4355555555555555,0.0324444444444444,0.0191111111111111,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108502,4013,Arizona,Maricopa County,Urban,NO,3529,926.0,1004.0,184.0,133.0,146.0,10.8,76167.81933256617,0.2623972796826296,0.1832669322709163,0.2844998583168036,0.0376877302351941,0.0413714933408897,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108601,4013,Arizona,Maricopa County,Urban,YES,2679,2305.0,1575.0,1353.0,395.0,439.0,30.4,30313.0,0.8603956700261292,0.8590476190476191,0.5879059350503919,0.1474430757745427,0.1638671145949981,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108602,4013,Arizona,Maricopa County,Urban,YES,4530,889.0,3293.0,552.0,216.0,420.0,22.8,42868.0,0.1962472406181015,0.1676283024597631,0.7269315673289183,0.047682119205298,0.0927152317880794,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108802,4013,Arizona,Maricopa County,Urban,NO,1819,926.0,690.0,184.0,97.0,73.0,18.7,66250.0,0.5090709180868609,0.2666666666666666,0.3793293018141836,0.0533260032985156,0.0401319406267179,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108901,4013,Arizona,Maricopa County,Urban,NO,2508,926.0,1133.0,184.0,206.0,195.0,30.7,57857.0,0.3692185007974481,0.1624007060900265,0.4517543859649123,0.0821371610845295,0.0777511961722488,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013108902,4013,Arizona,Maricopa County,Urban,NO,3858,926.0,2876.0,184.0,430.0,600.0,37.0,32000.0,0.2400207361327112,0.0639777468706536,0.7454639709694142,0.1114567133229652,0.1555209953343701,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109001,4013,Arizona,Maricopa County,Urban,NO,4146,926.0,4096.0,184.0,445.0,617.0,40.6,28430.0,0.2233478051133622,0.044921875,0.9879401833092136,0.107332368547998,0.1488181379643029,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109002,4013,Arizona,Maricopa County,Urban,NO,4563,926.0,3111.0,184.0,303.0,522.0,45.8,24519.0,0.202936664475126,0.0591449694631951,0.6817882971729126,0.0664036817882971,0.1143984220907297,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109003,4013,Arizona,Maricopa County,Urban,NO,5474,926.0,4347.0,184.0,517.0,695.0,49.7,28182.0,0.1691633175009134,0.0423280423280423,0.7941176470588235,0.0944464742418706,0.1269638290098648,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109101,4013,Arizona,Maricopa County,Urban,NO,3283,926.0,2126.0,184.0,6.0,172.0,30.6,46176.0,0.2820590922936338,0.0865475070555032,0.6475784343588181,0.0018275967103259,0.0523911056960097,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109102,4013,Arizona,Maricopa County,Urban,NO,5299,926.0,2895.0,184.0,292.0,545.0,18.0,48711.0,0.174749952821287,0.0635578583765112,0.5463294961313455,0.0551047367427816,0.1028495942630685,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109200,4013,Arizona,Maricopa County,Urban,NO,4096,5.0,2708.0,4.0,385.0,514.0,41.8,27337.0,0.001220703125,0.001477104874446,0.6611328125,0.093994140625,0.12548828125,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109300,4013,Arizona,Maricopa County,Urban,NO,4670,69.0,2929.0,32.0,85.0,400.0,23.1,54792.0,0.0147751605995717,0.0109252304540798,0.6271948608137045,0.0182012847965738,0.0856531049250535,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109400,4013,Arizona,Maricopa County,Urban,NO,8290,926.0,5848.0,184.0,263.0,811.0,41.1,35108.0,0.1117008443908323,0.0314637482900136,0.7054282267792521,0.0317249698431845,0.0978287092882991,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109500,4013,Arizona,Maricopa County,Urban,NO,4867,926.0,3143.0,184.0,22.0,247.0,15.6,55403.0,0.1902609410314362,0.0585427935093859,0.6457776864598315,0.0045202383398397,0.0507499486336552,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109601,4013,Arizona,Maricopa County,Urban,NO,4723,926.0,3773.0,184.0,63.0,455.0,26.7,44288.0,0.1960618251111581,0.0487675589716406,0.7988566589032394,0.0133389794622062,0.0963370738937116,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109602,4013,Arizona,Maricopa County,Urban,NO,5719,926.0,5361.0,184.0,156.0,485.0,39.0,37914.0,0.1619164189543626,0.034321954859168,0.9374016436439936,0.0272774960657457,0.0848050358454275,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109603,4013,Arizona,Maricopa County,Urban,NO,4450,926.0,3376.0,184.0,9.0,429.0,27.8,39227.0,0.2080898876404494,0.0545023696682464,0.7586516853932584,0.0020224719101123,0.0964044943820224,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109604,4013,Arizona,Maricopa County,Urban,NO,3814,926.0,2717.0,184.0,68.0,366.0,31.0,36536.0,0.24278972207656,0.0677217519322782,0.7123754588358678,0.0178290508652333,0.0959622443628736,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109701,4013,Arizona,Maricopa County,Urban,NO,7467,926.0,7140.0,184.0,176.0,916.0,40.7,31582.0,0.1240123208785322,0.0257703081232493,0.9562073121735636,0.0235703763224856,0.1226730949511182,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109702,4013,Arizona,Maricopa County,Urban,NO,5053,926.0,3813.0,184.0,46.0,304.0,31.1,40631.0,0.1832574708094201,0.048255966430632,0.754601226993865,0.0091035028695824,0.0601622798337621,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109703,4013,Arizona,Maricopa County,Urban,NO,2742,926.0,1946.0,184.0,85.0,208.0,34.8,37740.0,0.337709700948213,0.0945529290853031,0.7097009482129832,0.0309992706053975,0.0758570386579139,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109704,4013,Arizona,Maricopa County,Urban,NO,2360,926.0,1942.0,184.0,11.0,123.0,28.6,43448.0,0.3923728813559322,0.0947476828012358,0.8228813559322034,0.0046610169491525,0.0521186440677966,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109705,4013,Arizona,Maricopa County,Urban,NO,1803,926.0,1415.0,184.0,0.0,106.0,21.8,51188.0,0.5135884636716583,0.1300353356890459,0.7848031059345535,0.0,0.0587909040488075,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109801,4013,Arizona,Maricopa County,Urban,NO,3758,926.0,3286.0,184.0,39.0,357.0,30.3,36275.0,0.2464076636508781,0.0559951308581862,0.8744012772751464,0.0103778605641298,0.0949973390101117,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109802,4013,Arizona,Maricopa County,Urban,NO,4546,926.0,2825.0,184.0,17.0,340.0,17.8,55833.0,0.203695556533216,0.0651327433628318,0.6214254289485261,0.0037395512538495,0.0747910250769907,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013109900,4013,Arizona,Maricopa County,Urban,NO,7080,926.0,6571.0,184.0,108.0,666.0,45.5,37358.0,0.1307909604519774,0.0280018262060569,0.9281073446327684,0.0152542372881355,0.0940677966101695,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110001,4013,Arizona,Maricopa County,Urban,YES,4529,1778.0,3438.0,1147.0,52.0,317.0,27.4,47000.0,0.39258114374034,0.3336242001163467,0.7591079708544932,0.0114815632589975,0.0699933760211967,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110002,4013,Arizona,Maricopa County,Urban,YES,4339,885.0,2247.0,545.0,99.0,261.0,27.8,42059.0,0.2039640470154413,0.242545616377392,0.5178612583544595,0.0228163171237612,0.060152108780825,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110100,4013,Arizona,Maricopa County,Urban,YES,6612,2893.0,4858.0,2049.0,257.0,597.0,43.5,34375.0,0.4375378100423472,0.4217785096747632,0.7347247428917121,0.0388687235329703,0.0902903811252268,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110400,4013,Arizona,Maricopa County,Urban,NO,5125,926.0,1956.0,184.0,428.0,233.0,11.1,63963.0,0.1806829268292683,0.0940695296523517,0.3816585365853658,0.0835121951219512,0.0454634146341463,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110501,4013,Arizona,Maricopa County,Urban,NO,2899,926.0,1005.0,184.0,401.0,210.0,10.8,72786.0,0.3194204898240773,0.1830845771144278,0.3466712659537772,0.1383235598482235,0.0724387719903415,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110502,4013,Arizona,Maricopa County,Urban,NO,2319,926.0,907.0,184.0,267.0,126.0,19.5,54968.0,0.3993100474342388,0.2028665931642778,0.3911168607158258,0.1151358344113842,0.0543337645536869,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110600,4013,Arizona,Maricopa County,Urban,NO,4881,4608.0,993.0,1096.0,235.0,20.0,10.5,90938.0,0.9440688383527964,1.1037260825780464,0.2034419176398279,0.0481458717475927,0.0040975209997951,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110701,4013,Arizona,Maricopa County,Urban,YES,2570,2352.0,1267.0,1188.0,179.0,167.0,37.2,39485.0,0.9151750972762646,0.9376479873717444,0.4929961089494163,0.0696498054474708,0.0649805447470817,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110702,4013,Arizona,Maricopa County,Urban,YES,3833,779.0,1952.0,360.0,120.0,121.0,25.1,65351.0,0.2032350639186016,0.1844262295081967,0.5092616749282546,0.0313070701800156,0.0315679624315157,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110801,4013,Arizona,Maricopa County,Urban,NO,5006,926.0,2759.0,184.0,292.0,439.0,27.8,42763.0,0.1849780263683579,0.0666908300108735,0.5511386336396324,0.0583300039952057,0.0876947662804634,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110802,4013,Arizona,Maricopa County,Urban,NO,2315,926.0,585.0,184.0,78.0,37.0,14.5,64241.0,0.4,0.3145299145299145,0.2526997840172786,0.0336933045356371,0.0159827213822894,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110901,4013,Arizona,Maricopa County,Urban,NO,3075,926.0,1667.0,184.0,546.0,553.0,27.4,52708.0,0.3011382113821138,0.1103779244151169,0.5421138211382114,0.1775609756097561,0.1798373983739837,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013110902,4013,Arizona,Maricopa County,Urban,NO,4304,926.0,2558.0,184.0,284.0,460.0,23.1,46208.0,0.2151486988847583,0.071931196247068,0.5943308550185874,0.0659851301115241,0.1068773234200743,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111000,4013,Arizona,Maricopa County,Urban,NO,4745,926.0,786.0,184.0,83.0,166.0,9.5,125875.0,0.1951527924130663,0.2340966921119593,0.1656480505795574,0.0174920969441517,0.0349841938883034,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111100,4013,Arizona,Maricopa County,Urban,NO,4376,926.0,985.0,184.0,111.0,51.0,7.9,112933.0,0.2116087751371115,0.1868020304568527,0.2250914076782449,0.0253656307129798,0.011654478976234,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111201,4013,Arizona,Maricopa County,Urban,NO,5242,31.0,2504.0,7.0,194.0,196.0,20.1,42374.0,0.0059137733689431,0.0027955271565495,0.4776802747043113,0.0370087752766119,0.0373903090423502,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111202,4013,Arizona,Maricopa County,Urban,NO,1964,0.0,1680.0,0.0,42.0,145.0,27.8,31111.0,0.0,0.0,0.8553971486761711,0.0213849287169042,0.0738289205702647,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111203,4013,Arizona,Maricopa County,Urban,YES,1410,673.0,885.0,382.0,144.0,192.0,25.6,45298.0,0.4773049645390071,0.431638418079096,0.6276595744680851,0.102127659574468,0.1361702127659574,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111204,4013,Arizona,Maricopa County,Urban,YES,2154,1860.0,788.0,590.0,63.0,141.0,11.6,52500.0,0.8635097493036211,0.748730964467005,0.3658310120705664,0.0292479108635097,0.0654596100278551,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111300,4013,Arizona,Maricopa County,Urban,NO,5447,926.0,2405.0,184.0,235.0,220.0,13.6,58071.0,0.1700018358729575,0.0765072765072765,0.441527446300716,0.0431430145033963,0.0403892050670093,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111401,4013,Arizona,Maricopa County,Urban,NO,4310,926.0,2860.0,184.0,122.0,385.0,24.3,50668.0,0.2148491879350348,0.0643356643356643,0.6635730858468677,0.02830626450116,0.0893271461716937,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111402,4013,Arizona,Maricopa County,Urban,NO,4150,926.0,2224.0,184.0,345.0,349.0,24.0,41556.0,0.2231325301204819,0.0827338129496402,0.5359036144578313,0.0831325301204819,0.0840963855421686,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111501,4013,Arizona,Maricopa County,Urban,NO,2115,926.0,1328.0,184.0,58.0,88.0,40.8,34960.0,0.4378250591016548,0.1385542168674698,0.6278959810874705,0.0274231678486997,0.0416075650118203,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111502,4013,Arizona,Maricopa County,Urban,NO,6524,926.0,4265.0,184.0,535.0,543.0,30.2,39821.0,0.1419374616799509,0.0431418522860492,0.6537400367872471,0.0820049049662783,0.0832311465358675,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111601,4013,Arizona,Maricopa County,Urban,NO,3161,926.0,1450.0,184.0,93.0,179.0,20.2,45469.0,0.292945270484024,0.1268965517241379,0.4587155963302752,0.0294210692818728,0.0566276494780132,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111602,4013,Arizona,Maricopa County,Urban,YES,5055,888.0,3437.0,469.0,186.0,353.0,40.1,32188.0,0.1756676557863501,0.1364562118126273,0.6799208704253215,0.0367952522255192,0.0698318496538081,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111700,4013,Arizona,Maricopa County,Urban,YES,5647,1134.0,2611.0,442.0,246.0,316.0,24.2,72689.0,0.2008145918186648,0.1692837993106089,0.4623693996812467,0.0435629537807685,0.0559589162387108,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111800,4013,Arizona,Maricopa County,Urban,NO,3487,926.0,894.0,184.0,128.0,91.0,13.8,131500.0,0.2655577860625179,0.2058165548098434,0.2563808431316318,0.0367077717235445,0.0260969314597074,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013111900,4013,Arizona,Maricopa County,Urban,NO,2238,1302.0,406.0,202.0,47.0,63.0,9.4,115893.0,0.5817694369973191,0.4975369458128079,0.1814119749776586,0.0210008936550491,0.0281501340482573,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112100,4013,Arizona,Maricopa County,Urban,YES,3838,2987.0,2958.0,2214.0,81.0,249.0,43.0,30647.0,0.7782699322563835,0.7484787018255578,0.7707139134966128,0.0211047420531526,0.0648775403856175,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112201,4013,Arizona,Maricopa County,Urban,NO,4400,47.0,2930.0,25.0,158.0,298.0,24.5,34375.0,0.0106818181818181,0.0085324232081911,0.6659090909090909,0.0359090909090909,0.0677272727272727,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112202,4013,Arizona,Maricopa County,Urban,NO,4305,926.0,2409.0,184.0,214.0,226.0,33.8,41105.0,0.2150987224157955,0.0763802407638024,0.5595818815331011,0.0497096399535423,0.0524970963995354,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112301,4013,Arizona,Maricopa County,Urban,NO,5017,926.0,3736.0,184.0,368.0,499.0,38.8,35096.0,0.1845724536575642,0.0492505353319057,0.7446681283635639,0.0733506079330277,0.0994618297787522,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112302,4013,Arizona,Maricopa County,Urban,YES,6754,995.0,5159.0,583.0,482.0,699.0,35.8,35231.0,0.1473201066034942,0.1130063965884861,0.7638436482084691,0.0713651169677228,0.1034942256440627,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112401,4013,Arizona,Maricopa County,Urban,NO,5377,926.0,3524.0,184.0,164.0,530.0,30.5,39118.0,0.1722149897712479,0.0522133938706015,0.6553840431467362,0.0305002789659661,0.0985679747070857,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112402,4013,Arizona,Maricopa County,Urban,NO,4999,926.0,3066.0,184.0,10.0,342.0,17.4,51667.0,0.1852370474094819,0.0600130463144161,0.6133226645329066,0.002000400080016,0.0684136827365473,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112502,4013,Arizona,Maricopa County,Urban,NO,5397,926.0,3508.0,184.0,51.0,227.0,24.6,44219.0,0.1715768019269964,0.0524515393386545,0.6499907355938485,0.0094496942745969,0.0420604039281082,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112503,4013,Arizona,Maricopa County,Urban,NO,7944,926.0,6244.0,184.0,65.0,732.0,29.4,42677.0,0.1165659617321248,0.0294682895579756,0.7860020140986909,0.0081822759315206,0.0921450151057401,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112504,4013,Arizona,Maricopa County,Urban,NO,3596,926.0,3081.0,184.0,144.0,465.0,34.4,36401.0,0.2575083426028921,0.0597208698474521,0.8567853170189099,0.0400444938820912,0.1293103448275862,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112505,4013,Arizona,Maricopa County,Urban,YES,8369,4020.0,7049.0,3208.0,132.0,748.0,36.1,36383.0,0.4803441271358585,0.4551000141864094,0.8422750627315091,0.015772493726849,0.0893774644521448,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112507,4013,Arizona,Maricopa County,Urban,NO,2399,926.0,2648.0,184.0,95.0,308.0,45.4,28298.0,0.3859941642350979,0.0694864048338368,1.1037932471863277,0.0395998332638599,0.1283868278449353,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112508,4013,Arizona,Maricopa County,Urban,YES,2148,1940.0,1565.0,1365.0,21.0,190.0,36.8,32717.0,0.9031657355679702,0.8722044728434505,0.728584729981378,0.0097765363128491,0.0884543761638733,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112509,4013,Arizona,Maricopa County,Urban,NO,6909,2.0,6762.0,1.0,322.0,879.0,27.8,39538.0,0.0002894774931249,0.0001478852410529,0.9787234042553192,0.0466058763931104,0.1272253582283977,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
4013112510,4013,Arizona,Maricopa County,Urban,NO,4162,120.0,2068.0,58.0,5.0,212.0,12.7,63194.0,0.0288322921672272,0.0280464216634429,0.4968765016818837,0.0012013455069678,0.0509370494954348,6977.8,0.1527,0.0688,0.225,0.7712,0.048,0.182,44.8
